Name,Duration From,Duration To,Observation 1 City,Observation 1 Street,Observation 1 Postal Code,Observation 1 Coordinates,Observation 2 City,Observation 2 Street,Observation 2 Postal Code,Observation 2 Coordinates,Distance(meters),Duration(seconds),NDT,Road Type
trafficData193430.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viborgvej 295,8210,"56.17941549701764, 10.130153804893553",Aarhus,Viborgvej 277,8210,"56.17734056158762, 10.138347076057471",558,35,57,MAJOR_ROAD
trafficData194878.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viborgvej 280,8210,"56.17741297116948, 10.138403402446784",Aarhus,Viborgvej 295,8210,"56.17941549701764, 10.130153804893553",557,34,59,MAJOR_ROAD
trafficData194905.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viborgvej 277,8210,"56.17734056158762, 10.138347076057471",Aarhus,Viborgvej 209,8210,"56.17262995803033, 10.153436152114864",1083,65,60,MAJOR_ROAD
trafficData194931.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viborgvej 209,8210,"56.17267848588397, 10.153508571758266",Aarhus,Viborgvej 280,8210,"56.17741297116948, 10.138403402446784",1085,67,58,MAJOR_ROAD
trafficData194960.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 0,8381,"56.18277313796047, 10.101564720237775",Tilst,Anelystvej 35,8381,"56.16716656043954, 10.093516609210042",1867,157,43,MAJOR_ROAD
trafficData194986.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 35,8381,"56.16718933444926, 10.093612498182324",Tilst,Anelystvej 35,8381,"56.18271715899992, 10.101720288360639",1855,148,45,MAJOR_ROAD
trafficData195015.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",1018,93,39,MAJOR_ROAD
trafficData195041.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",1015,91,40,MAJOR_ROAD
trafficData195070.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 0,8220,"56.15962240514419, 10.077223474868788",Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",2196,174,45,MAJOR_ROAD
trafficData195096.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",Aarhus,Edwin Rahrs Vej 73-75,8220,"56.15966870893221, 10.07716983068849",2203,164,48,MAJOR_ROAD
trafficData195124.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",1014,89,41,MAJOR_ROAD
trafficData195150.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",1015,80,46,MAJOR_ROAD
trafficData195178.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",Aarhus,Edwin Rahrs Vej 6B,8220,"56.162574351819416, 10.139154364418005",828,89,33,MAJOR_ROAD
trafficData195204.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 6B,8220,"56.1627072781356, 10.139116813491796",Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",825,94,32,MAJOR_ROAD
trafficData195233.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 791,8220,"56.152447520476194, 10.064734635581999",Aarhus,Silkeborgvej 699,8220,"56.15286327729632, 10.087895233135214",1462,120,44,MAJOR_ROAD
trafficData195259.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 702,8220,"56.1529230346212, 10.087875116567602",Aarhus,Silkeborgvej 791,8220,"56.152447520476194, 10.064734635581999",1494,125,43,MAJOR_ROAD
trafficData195286.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 699,8220,"56.15286327729632, 10.087895233135214",Aarhus,Silkeborgvej 699,8220,"56.15328110479527, 10.110953550926183",1453,92,57,MAJOR_ROAD
trafficData195312.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 0,8220,"56.15328110479527, 10.110953550926183",Aarhus,Silkeborgvej 702,8220,"56.1529230346212, 10.087875116567602",1454,94,56,MAJOR_ROAD
trafficData195339.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Paludan-Müllers Vej 231,8200,"56.179322409643085, 10.175338207340246",Aarhus,Hasle Ringvej 231,8200,"56.178623267668705, 10.18461071717934",800,98,29,MAJOR_ROAD
trafficData195365.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.17871060412596, 10.184485323907893",Aarhus,Paludan-Müllers Vej 231,8200,"56.179322409643085, 10.175338207340246",769,82,34,MAJOR_ROAD
trafficData195392.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Paludan-Müllers Vej 231,8200,"56.179322409643085, 10.175338207340246",Aarhus,Hasle Ringvej 231,8210,"56.17505006362324, 10.171526038028787",870,95,33,MAJOR_ROAD
trafficData195418.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8210,"56.174917180024806, 10.171611868717264",Aarhus,Paludan-Müllers Vej 231,8200,"56.179322409643085, 10.175338207340246",908,91,36,MAJOR_ROAD
trafficData195446.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jernaldervej 7A,8210,"56.170886798880105, 10.149547918402732",Aarhus,Hasle Ringvej 36,8210,"56.17304495205962, 10.161823402446771",978,101,35,MAJOR_ROAD
trafficData195472.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 27,8210,"56.17312782176926, 10.161757688325906",Aarhus,Jernaldervej 7A,8210,"56.170886798880105, 10.149547918402732",955,84,41,MAJOR_ROAD
trafficData195499.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jernaldervej 7A,8210,"56.170886798880105, 10.149547918402732",Aarhus,Åby Ringvej 7A,8210,"56.16798814878688, 10.151387677246134",515,60,31,MAJOR_ROAD
trafficData195525.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 0,8210,"56.167867187555736, 10.1515794551907",Aarhus,Jernaldervej 7A,8210,"56.170886798880105, 10.149547918402732",546,59,33,MAJOR_ROAD
trafficData195552.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 6B,8220,"56.162574351819416, 10.139154364418005",Aarhus,Åby Ringvej 6B,8210,"56.167867187555736, 10.1515794551907",1090,93,42,MAJOR_ROAD
trafficData195578.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 0,8210,"56.16798814878688, 10.151387677246134",Aarhus,Edwin Rahrs Vej 6B,8220,"56.1627072781356, 10.139116813491796",1074,86,45,MAJOR_ROAD
trafficData195605.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 6B,8220,"56.162574351819416, 10.139154364418005",Aarhus,Åby Ringvej 0,8230,"56.1601908856982, 10.143257948409996",581,51,41,MAJOR_ROAD
trafficData195631.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 6B,8230,"56.16018043015113, 10.143520804893456",Aarhus,Edwin Rahrs Vej 6B,8220,"56.1627072781356, 10.139116813491796",618,62,36,MAJOR_ROAD
trafficData195658.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 0,8381,"56.18271715899992, 10.101720288360639",Tilst,Viborgvej 0,8381,"56.18546282170713, 10.096344851520598",646,117,20,MAJOR_ROAD
trafficData195684.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Viborgvej 0,8381,"56.18546282170713, 10.096344851520598",Tilst,Anelystvej 0,8381,"56.18277313796047, 10.101564720237775",628,52,43,MAJOR_ROAD
trafficData195711.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 0,8381,"56.18271715899992, 10.101720288360639",Tilst,Viborgvej 389,8381,"56.182637286706964, 10.113531440475526",849,65,47,MAJOR_ROAD
trafficData195737.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Viborgvej 389,8381,"56.182637286706964, 10.113531440475526",Tilst,Anelystvej 389,8381,"56.18277313796047, 10.101564720237775",863,141,22,MAJOR_ROAD
trafficData195764.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",Tilst,Viborgvej 389,8381,"56.182637286706964, 10.113531440475526",934,132,25,MAJOR_ROAD
trafficData195790.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Viborgvej 389,8381,"56.182637286706964, 10.113531440475526",Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",911,66,50,MAJOR_ROAD
trafficData195817.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",Aarhus,Viborgvej 295,8210,"56.17941549701764, 10.130153804893553",812,65,45,MAJOR_ROAD
trafficData195843.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viborgvej 295,8210,"56.17941549701764, 10.130153804893553",Aarhus,Holmstrupgårdvej 150,8210,"56.178402535294865, 10.12084169080731",835,132,23,MAJOR_ROAD
trafficData195870.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 35,8381,"56.16716656043954, 10.093516609210042",Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",1261,133,34,MAJOR_ROAD
trafficData195896.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",Tilst,Anelystvej 35,8381,"56.16718933444926, 10.093612498182324",1205,116,37,MAJOR_ROAD
trafficData195923.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Anelystvej 35,8381,"56.16716656043954, 10.093516609210042",Aarhus,Edwin Rahrs Vej 35,8220,"56.15966870893221, 10.07716983068849",1511,111,49,MAJOR_ROAD
trafficData197274.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 0,8220,"56.15962240514419, 10.077223474868788",Tilst,Anelystvej 35,8381,"56.16718933444926, 10.093612498182324",1572,127,45,MAJOR_ROAD
trafficData197302.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hestagervej 7,8220,"56.15469209819657, 10.072890804893518",Aarhus,Edwin Rahrs Vej 7,8220,"56.15962240514419, 10.077223474868788",810,94,31,MAJOR_ROAD
trafficData197328.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 0,8220,"56.15966870893221, 10.07716983068849",Aarhus,Hestagervej 0,8220,"56.15457258895634, 10.072391914016862",1024,121,30,MAJOR_ROAD
trafficData197355.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hestagervej 0,8220,"56.15457258895634, 10.072391914016862",Aarhus,Silkeborgvej 791,8220,"56.152447520476194, 10.064734635581999",934,83,41,MAJOR_ROAD
trafficData197381.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 791,8220,"56.152447520476194, 10.064734635581999",Aarhus,Hestagervej 7,8220,"56.15469209819657, 10.072890804893518",993,92,39,MAJOR_ROAD
trafficData197408.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hestagervej 0,8220,"56.15457258895634, 10.072391914016862",Aarhus,Silkeborgvej 699,8220,"56.15286327729632, 10.087895233135214",1117,91,44,MAJOR_ROAD
trafficData197434.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Silkeborgvej 702,8220,"56.1529230346212, 10.087875116567602",Aarhus,Hestagervej 7,8220,"56.15469209819657, 10.072890804893518",1082,84,46,MAJOR_ROAD
trafficData197463.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Stavtrup,Genvejen 46,8260,"56.121379546124246, 10.066129804893535",Hasselager,Genvejen 46,8361,"56.11996007421442, 10.083678288360602",1110,52,77,MAJOR_ROAD
trafficData197489.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Genvejen 0,8361,"56.11996007421442, 10.083678288360602",Stavtrup,Genvejen 0,8260,"56.121379546124246, 10.066129804893535",1110,51,78,MAJOR_ROAD
trafficData197518.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Hovedvejen 0,8361,"56.100713387988804, 10.062790576721227",Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",3331,224,54,MAJOR_ROAD
trafficData197544.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",Hasselager,Hovedvejen 240,8361,"56.10078220214434, 10.062659148479497",3334,221,54,MAJOR_ROAD
trafficData197572.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",Hasselager,Møllebakken 15,8361,"56.110590119560015, 10.122408752149568",560,43,47,MAJOR_ROAD
trafficData197598.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 15,8361,"56.11067162844458, 10.12228671163939",Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",555,48,42,MAJOR_ROAD
trafficData197626.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 15,8361,"56.110590119560015, 10.122408752149568",Aarhus,Skanderborgvej 0,8260,"56.11906158966682, 10.143036390212956",1588,107,53,MAJOR_ROAD
trafficData197652.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 0,8260,"56.11919616177176, 10.142859364417973",Hasselager,Møllebakken 15,8361,"56.11067162844458, 10.12228671163939",1589,107,53,MAJOR_ROAD
trafficData197679.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 230,8260,"56.11906158966682, 10.143036390212956",Aarhus,Skanderborgvej 223,8260,"56.125743621869944, 10.15788067857352",1183,88,48,MAJOR_ROAD
trafficData197705.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 222,8260,"56.125829583613914, 10.157709017196566",Aarhus,Skanderborgvej 222,8260,"56.11919616177176, 10.142859364417973",1181,88,48,MAJOR_ROAD
trafficData197734.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ravnsbjergvej 0,8260,"56.124304277059785, 10.141663381614649",Aarhus,Ringvej Syd 0,8260,"56.11814500000001, 10.148131067458962",813,91,32,MAJOR_ROAD
trafficData197760.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",Aarhus,Ravnsbjergvej 100,8260,"56.124304277059785, 10.141663381614649",812,85,34,MAJOR_ROAD
trafficData197788.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 0,8260,"56.11814500000001, 10.148131067458962",Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",1318,102,47,MAJOR_ROAD
trafficData197814.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",1310,97,49,MAJOR_ROAD
trafficData197842.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",Højbjerg,Ringvej Syd 0,8270,"56.108951357622736, 10.182395559524593",1254,71,64,MAJOR_ROAD
trafficData197868.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.108951357622736, 10.182395559524593",Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",1254,71,64,MAJOR_ROAD
trafficData197896.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.108951357622736, 10.182395559524593",Højbjerg,Ringvej Syd 0,8270,"56.10480213435411, 10.198804084655762",1124,65,62,MAJOR_ROAD
trafficData197922.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10480213435411, 10.198804084655762",Højbjerg,Ringvej Syd 0,8270,"56.108951357622736, 10.182395559524593",1124,64,63,MAJOR_ROAD
trafficData197951.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tranbjerg,Landevejen 0,8310,"56.0855852379219, 10.124126151537894",Tranbjerg,Landevejen 0,8310,"56.10097260933967, 10.140579996364522",2050,130,57,MAJOR_ROAD
trafficData197977.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tranbjerg,Landevejen 0,8310,"56.10097260933967, 10.140579996364522",Tranbjerg,Landevejen 0,8310,"56.085683261757154, 10.12394711408615",2052,119,62,MAJOR_ROAD
trafficData198005.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tranbjerg,Landevejen 0,8310,"56.10097260933967, 10.140579996364522",Højbjerg,Christian X's Vej 205,8270,"56.1102508220387, 10.153714822090137",1318,93,51,MAJOR_ROAD
trafficData198031.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 0,8270,"56.110288211786354, 10.153642402446735",Tranbjerg,Landevejen 0,8310,"56.10097260933967, 10.140579996364522",1318,95,50,MAJOR_ROAD
trafficData198059.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 205,8270,"56.1102508220387, 10.153714822090137",Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",1383,117,43,MAJOR_ROAD
trafficData198085.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",Højbjerg,Christian X's Vej 169,8270,"56.110288211786354, 10.153642402446735",1383,124,40,MAJOR_ROAD
trafficData198113.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",Aarhus,Christian X's Vej 35,8260,"56.13241046310714, 10.174677478504236",1489,148,36,MAJOR_ROAD
trafficData198139.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Christian X's Vej 35,8260,"56.13241046310714, 10.174677478504236",Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",1474,176,30,MAJOR_ROAD
trafficData198167.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",942,94,36,MAJOR_ROAD
trafficData198193.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",965,100,35,MAJOR_ROAD
trafficData198221.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",825,84,35,MAJOR_ROAD
trafficData198247.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",809,84,35,MAJOR_ROAD
trafficData198275.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",Aarhus,Jyllands Alle 105,8000,"56.13458495857738, 10.189980711639464",560,44,46,MAJOR_ROAD
trafficData198301.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 105,8000,"56.13458495857738, 10.189857330024779",Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",554,48,42,MAJOR_ROAD
trafficData198330.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",1247,151,30,MAJOR_ROAD
trafficData201183.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",1246,147,31,MAJOR_ROAD
trafficData201211.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",1333,131,37,MAJOR_ROAD
trafficData201237.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",1333,124,39,MAJOR_ROAD
trafficData201265.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 36,8000,"56.14472622987757, 10.208600965029746",Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",907,78,42,MAJOR_ROAD
trafficData201291.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",Aarhus,Strandvejen 36,8000,"56.144719132186395, 10.20872971106246",906,82,40,MAJOR_ROAD
trafficData201319.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",Aarhus,Strandvejen 122,8000,"56.13236396838821, 10.211722754631069",547,47,42,MAJOR_ROAD
trafficData201345.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 122,8000,"56.13236396838821, 10.211722754631069",Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",547,56,35,MAJOR_ROAD
trafficData201373.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 122,8000,"56.13236396838821, 10.211722754631069",Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",1701,143,43,MAJOR_ROAD
trafficData201399.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",Aarhus,Strandvejen 122,8000,"56.13236396838821, 10.211722754631069",1707,138,45,MAJOR_ROAD
