Name,Duration From,Duration To,Observation 1 City,Observation 1 Street,Observation 1 Postal Code,Observation 1 Coordinates,Observation 2 City,Observation 2 Street,Observation 2 Postal Code,Observation 2 Coordinates,Distance(meters),Duration(seconds),NDT,Road Type
trafficData201427.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",381,40,34,MAJOR_ROAD
trafficData201453.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",381,37,37,MAJOR_ROAD
trafficData201481.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",1074,97,40,MAJOR_ROAD
trafficData201507.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",1074,86,45,MAJOR_ROAD
trafficData201535.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",665,66,36,MAJOR_ROAD
trafficData201561.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",664,55,43,MAJOR_ROAD
trafficData201589.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",Odder,Århusvej 86,8300,"55.988031499663315, 10.154807944774575",13068,697,67,MAJOR_ROAD
trafficData201615.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Odder,Århusvej 86,8300,"55.988031499663315, 10.154807944774575",Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",13066,716,66,MAJOR_ROAD
trafficData201643.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Genvejen 0,8361,"56.11996007421442, 10.083678288360602",Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",2915,159,66,MAJOR_ROAD
trafficData201669.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 60,8361,"56.10806431410453, 10.114700495700845",Hasselager,Genvejen 60,8361,"56.11996007421442, 10.083678288360602",2953,167,64,MAJOR_ROAD
trafficData201696.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Genvejen 0,8361,"56.11996007421442, 10.083678288360602",Hasselager,Møllebakken 15,8361,"56.110590119560015, 10.122408752149568",2949,165,64,MAJOR_ROAD
trafficData201722.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hasselager,Møllebakken 15,8361,"56.11067162844458, 10.12228671163939",Hasselager,Genvejen 15,8361,"56.11996007421442, 10.083678288360602",2911,155,68,MAJOR_ROAD
trafficData201749.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ravnsbjergvej 0,8260,"56.124304277059785, 10.141663381614649",Aarhus,Skanderborgvej 0,8260,"56.11919616177176, 10.142859364417973",777,82,34,MAJOR_ROAD
trafficData201775.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 0,8260,"56.11906158966682, 10.143036390212956",Aarhus,Ravnsbjergvej 0,8260,"56.124304277059785, 10.141663381614649",806,84,35,MAJOR_ROAD
trafficData201802.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ravnsbjergvej 0,8260,"56.124304277059785, 10.141663381614649",Aarhus,Skanderborgvej 223,8260,"56.125743621869944, 10.15788067857352",1457,122,43,MAJOR_ROAD
trafficData201828.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 222,8260,"56.125829583613914, 10.157709017196566",Aarhus,Ravnsbjergvej 222,8260,"56.124304277059785, 10.141663381614649",1408,110,46,MAJOR_ROAD
trafficData201855.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 0,8260,"56.11906158966682, 10.143036390212956",Aarhus,Ringvej Syd 0,8260,"56.11814500000001, 10.148131067458962",539,52,37,MAJOR_ROAD
trafficData201881.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",Aarhus,Skanderborgvej 0,8260,"56.11919616177176, 10.142859364417973",585,69,31,MAJOR_ROAD
trafficData201908.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",Aarhus,Skanderborgvej 223,8260,"56.125743621869944, 10.15788067857352",1190,94,46,MAJOR_ROAD
trafficData201934.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 222,8260,"56.125829583613914, 10.157709017196566",Aarhus,Ringvej Syd 222,8260,"56.11814500000001, 10.148131067458962",1216,106,41,MAJOR_ROAD
trafficData201961.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 0,8260,"56.11814500000001, 10.148131067458962",Højbjerg,Christian X's Vej 0,8270,"56.110288211786354, 10.153642402446735",1139,97,42,MAJOR_ROAD
trafficData203530.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 205,8270,"56.1102508220387, 10.153714822090137",Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",1161,104,40,MAJOR_ROAD
trafficData203557.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Ringvej Syd 0,8260,"56.11814500000001, 10.148131067458962",Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",1943,163,43,MAJOR_ROAD
trafficData203583.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",Aarhus,Ringvej Syd 100,8260,"56.118198830180894, 10.148353690807198",1907,163,42,MAJOR_ROAD
trafficData203610.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 205,8270,"56.1102508220387, 10.153714822090137",Højbjerg,Ringvej Syd 205,8270,"56.10986429894997, 10.162728804893504",758,63,43,MAJOR_ROAD
trafficData203636.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",Højbjerg,Christian X's Vej 0,8270,"56.110288211786354, 10.153642402446735",785,64,44,MAJOR_ROAD
trafficData203663.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10986429894997, 10.162728804893504",Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",1534,123,45,MAJOR_ROAD
trafficData203689.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Christian X's Vej 169,8270,"56.12004117576438, 10.167441665012348",Højbjerg,Ringvej Syd 169,8270,"56.10986429894997, 10.162728804893504",1562,142,40,MAJOR_ROAD
trafficData203716.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",Aarhus,Skanderborgvej 168,8260,"56.131053962866226, 10.166163050262412",1326,165,29,MAJOR_ROAD
trafficData203742.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 169,8260,"56.13096577062022, 10.166318618385276",Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",1309,112,42,MAJOR_ROAD
trafficData203769.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",Aarhus,Skanderborgvej 107,8260,"56.138322977998705, 10.179336344162948",574,56,37,MAJOR_ROAD
trafficData203795.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 106,8260,"56.13844851575673, 10.179150601188667",Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",596,74,29,MAJOR_ROAD
trafficData203822.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",1258,149,30,MAJOR_ROAD
trafficData203848.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",1330,140,34,MAJOR_ROAD
trafficData203875.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",1431,165,31,MAJOR_ROAD
trafficData203901.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",Aarhus,Rosenvangs Alle 30,8260,"56.13417989322382, 10.17948788343233",1277,130,35,MAJOR_ROAD
trafficData203928.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",641,70,33,MAJOR_ROAD
trafficData203954.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",Aarhus,Jyllands Alle 158,8260,"56.12437832738177, 10.180056017196648",777,102,27,MAJOR_ROAD
trafficData203981.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",Tilst,Viborgvej 143,8381,"56.12994, 10.18704",732,90,29,MAJOR_ROAD
trafficData204007.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Jyllands Alle 105,8270,"56.12994000000001, 10.187329678573633",Højbjerg,Vestavej 2,8270,"56.12391430736949, 10.185914784061424",798,86,33,MAJOR_ROAD
trafficData204034.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",Aarhus,Marselis Boulevard 21,8000,"56.141823496238665, 10.204370307865133",1154,129,32,MAJOR_ROAD
trafficData204060.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 0,8000,"56.14171141881423, 10.204415905418273",Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",919,91,36,MAJOR_ROAD
trafficData204087.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",Aarhus,Marselis Boulevard 50,8000,"56.1407940671622, 10.198852845403735",962,115,30,MAJOR_ROAD
trafficData204113.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 15,8000,"56.14063267124548, 10.1989185595246",Aarhus,Strandvejen 21,8000,"56.136738858609256, 10.20776318039134",944,127,27,MAJOR_ROAD
trafficData204140.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 172,8270,"56.10480213435411, 10.198804084655762",Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",909,88,37,MAJOR_ROAD
trafficData204166.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 172,8270,"56.105069529457616, 10.206927436840033",Højbjerg,Ringvej Syd 172,8270,"56.10480213435411, 10.198804084655762",886,72,44,MAJOR_ROAD
trafficData204193.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Ringvej Syd 0,8270,"56.10480213435411, 10.198804084655762",Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",979,84,42,MAJOR_ROAD
trafficData204219.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 206,8270,"56.09926842434083, 10.209020390213027",Højbjerg,Ringvej Syd 206,8270,"56.10480213435411, 10.198804084655762",996,80,45,MAJOR_ROAD
trafficData204247.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.178623267668705, 10.18461071717934",Aarhus,Halmstadgade 3,8200,"56.18210217593679, 10.189355309192706",613,81,27,MAJOR_ROAD
trafficData204273.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Halmstadgade 3,8200,"56.18210217593679, 10.189355309192706",Aarhus,Hasle Ringvej 3,8200,"56.17871060412596, 10.184485323907893",590,58,37,MAJOR_ROAD
trafficData204300.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.181459995226994, 10.192792014715224",Aarhus,Halmstadgade 3,8200,"56.18210217593679, 10.189355309192706",545,57,34,MAJOR_ROAD
trafficData205997.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Halmstadgade 3,8200,"56.18210217593679, 10.189355309192706",Aarhus,Hasle Ringvej 138,8200,"56.181353258286634, 10.192906008598356",568,61,34,MAJOR_ROAD
trafficData206025.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søndre Ringgade 63,8000,"56.14563850929, 10.186762304229774",Aarhus,Søndre Ringgade 15,8000,"56.1417522836526, 10.192723647815683",569,68,30,MAJOR_ROAD
trafficData206051.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,null 0,8000,"56.141835968071454, 10.192906038028696",Aarhus,Søndre Ringgade 52,8000,"56.1457221852484, 10.186944694442786",569,75,27,MAJOR_ROAD
trafficData206078.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 7,8000,"56.14251885276732, 10.186880262565637",Aarhus,Søndre Ringgade 15,8000,"56.1417522836526, 10.192723647815683",521,62,30,MAJOR_ROAD
trafficData206104.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,null 0,8000,"56.141835968071454, 10.192906038028696",Aarhus,Skanderborgvej 26,8000,"56.14258759218248, 10.186756880950952",559,82,25,MAJOR_ROAD
trafficData206131.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søndre Ringgade 15,8000,"56.1417522836526, 10.192723647815683",Aarhus,Marselis Boulevard 15,8000,"56.14063267124548, 10.1989185595246",505,62,29,MAJOR_ROAD
trafficData206157.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 50,8000,"56.1407940671622, 10.198852845403735",Aarhus,Marselis Boulevard 50,8000,"56.141835968071454, 10.192906038028696",488,49,36,MAJOR_ROAD
trafficData206184.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søndre Ringgade 15,8000,"56.1417522836526, 10.192723647815683",Aarhus,Marselis Boulevard 135,8000,"56.13959744418457, 10.186632644180236",740,72,37,MAJOR_ROAD
trafficData206210.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 135,8000,"56.139477887997344, 10.186664830688414",Aarhus,Marselis Boulevard 135,8000,"56.141835968071454, 10.192906038028696",753,78,35,MAJOR_ROAD
trafficData206237.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",466,51,33,MAJOR_ROAD
trafficData206263.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",Højbjerg,Oddervej 51,8270,"56.117828971777826, 10.207113017196662",466,54,31,MAJOR_ROAD
trafficData206290.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",542,60,33,MAJOR_ROAD
trafficData206316.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Højbjerg,Oddervej 70-74,8270,"56.114487000000004, 10.207854230653766",Højbjerg,Rosenvangs Alle 233,8270,"56.11692219631463, 10.202164315973278",542,61,32,MAJOR_ROAD
trafficData206343.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",1416,152,34,MAJOR_ROAD
trafficData206369.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",Aarhus,Edwin Rahrs Vej 73-75,8220,"56.16459887184971, 10.109984271163967",1405,118,43,MAJOR_ROAD
trafficData206396.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",1016,100,37,MAJOR_ROAD
trafficData206422.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Edwin Rahrs Vej 42,8220,"56.16254304778694, 10.125912580356612",Aarhus,Holmstrupgårdvej 28,8220,"56.169454614092764, 10.11966875826647",1006,88,41,MAJOR_ROAD
trafficData206449.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 36,8000,"56.14472622987757, 10.208600965029746",Aarhus,Marselis Boulevard 24B,8000,"56.14184292295903, 10.204335439147826",441,46,35,MAJOR_ROAD
trafficData206475.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 0,8000,"56.14171141881423, 10.204415905418273",Aarhus,Strandvejen 36,8000,"56.144719132186395, 10.20872971106246",476,48,36,MAJOR_ROAD
trafficData206502.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søndre Ringgade 63,8000,"56.14563850929, 10.186762304229774",Aarhus,Jyllands Alle 63,8000,"56.13458495857738, 10.189857330024779",1335,147,33,MAJOR_ROAD
trafficData209721.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 0,8000,"56.13458495857738, 10.189980711639464",Aarhus,Søndre Ringgade 52,8000,"56.1457221852484, 10.186944694442786",1357,163,30,MAJOR_ROAD
trafficData209748.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Jyllands Alle 0,8000,"56.13458495857738, 10.189980711639464",Aarhus,Søndre Ringgade 15,8000,"56.1417522836526, 10.192723647815683",1076,119,33,MAJOR_ROAD
trafficData209774.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,null 0,8000,"56.141835968071454, 10.192906038028696",Aarhus,Jyllands Alle 0,8000,"56.13458495857738, 10.189857330024779",1105,127,31,MAJOR_ROAD
trafficData209801.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Christian X's Vej 35,8260,"56.13241046310714, 10.174677478504236",Aarhus,Skanderborgvej 107,8260,"56.138322977998705, 10.179336344162948",773,71,39,MAJOR_ROAD
trafficData209827.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skanderborgvej 106,8260,"56.13844851575673, 10.179150601188667",Aarhus,Christian X's Vej 35,8260,"56.13241046310714, 10.174677478504236",829,72,41,MAJOR_ROAD
trafficData209854.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Lystrup,Lystrupvej 201,8520,"56.21728389714838, 10.233619432540877",Lystrup,Djurslandmotorvejen 201,8520,"56.22521120818609, 10.246299305557386",1358,94,52,MAJOR_ROAD
trafficData209880.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Lystrup,Djurslandmotorvejen 0,8520,"56.22537224883195, 10.246154466270468",Lystrup,Lystrupvej 201,8520,"56.21728389714838, 10.233619432540877",1595,118,49,MAJOR_ROAD
trafficData209907.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Ega,Mejlbyvej 58,8250,"56.22020076302727, 10.267762215938546",Lystrup,Djurslandmotorvejen 58,8520,"56.22537224883195, 10.246154466270468",3082,185,60,MAJOR_ROAD
trafficData209933.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Lystrup,Djurslandmotorvejen 58,8520,"56.22521120818609, 10.246299305557386",Ega,Mejlbyvej 58,8250,"56.22020076302727, 10.267762215938546",2782,155,65,MAJOR_ROAD
trafficData209960.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hjortshøj,Mejlbyvej 285,8530,"56.242032790256985, 10.261365288360594",Lystrup,Djurslandmotorvejen 285,8520,"56.22537224883195, 10.246154466270468",2504,116,78,MAJOR_ROAD
trafficData209986.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Lystrup,Djurslandmotorvejen 0,8520,"56.22521120818609, 10.246299305557386",Hjortshøj,Mejlbyvej 285,8530,"56.242053656769514, 10.261464530094145",2623,153,62,MAJOR_ROAD
trafficData210013.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Vejlby Centervej 7,8240,"56.196878435033454, 10.216251775463206",Aarhus,Søftenvej 7,8200,"56.20417258212644, 10.175406949737521",2936,240,44,MAJOR_ROAD
trafficData210040.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 7,8200,"56.19922307868954, 10.182444749668093",Risskov,Vejlby Centervej 7,8240,"56.19677547153966, 10.216211542327983",2433,267,33,MAJOR_ROAD
trafficData210067.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Vejlby Centervej 7,8240,"56.196878435033454, 10.216251775463206",Aarhus,Randersvej 210,8200,"56.18958131478287, 10.191119927578029",2270,226,36,MAJOR_ROAD
trafficData210093.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 0,8200,"56.18950967440927, 10.190940219574031",Risskov,Vejlby Centervej 7,8240,"56.19677547153966, 10.216211542327983",2279,210,39,MAJOR_ROAD
trafficData210120.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Vejlby Centervej 7,8240,"56.196878435033454, 10.216251775463206",Århus N,Randersvej 141,8200,"56.18461478101305, 10.195804343585905",2153,219,35,MAJOR_ROAD
trafficData210146.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 0,8200,"56.184659561973874, 10.19604842460626",Risskov,Vejlby Centervej 7,8240,"56.19677547153966, 10.216211542327983",2122,194,39,MAJOR_ROAD
trafficData210173.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Viengevej 0,8240,"56.20913963031665, 10.246642527612721",Risskov,Grenåvej 337,8240,"56.2026461982616, 10.25068287483407",1106,88,45,MAJOR_ROAD
trafficData210199.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Ålykkevej 41,8240,"56.20251117218925, 10.250786139881143",Risskov,Viengevej 41,8240,"56.20913963031665, 10.246642527612721",1140,86,48,MAJOR_ROAD
